InvoiceNo,InvoiceDate,StockCode,Description,Quantity,UnitPrice,CustomerID,TotalRevenue
INV30028,2023-09-20,PROD004,Hair Growth Oil,5,44.99,1013,224.95
INV75358,2023-10-02,PROD008,Retinol Night Cream,2,54.99,1262,109.98
INV18109,2023-11-17,PROD008,Retinol Night Cream,3,54.99,1034,164.97
INV73858,2023-12-05,PROD007,SPF 50 Sunscreen,3,29.99,1093,89.97
INV53684,2023-10-06,PROD010,Collagen Supplement,1,49.99,1289,49.99
INV71080,2023-10-04,PROD006,Anti-Ageing Eye Cream,5,69.99,1056,349.95
INV93962,2023-06-11,PROD003,Vitamin C Kit,1,59.99,1174,59.99
INV94790,2023-10-31,PROD005,Lip Treatment Set,2,24.99,1039,49.98
INV98356,2023-06-26,PROD001,Premium Face Serum,1,89.99,1169,89.99
INV82848,2023-10-14,PROD005,Lip Treatment Set,4,24.99,1016,99.96
INV76628,2023-07-22,PROD010,Collagen Supplement,2,49.99,1121,99.98
INV82551,2023-07-23,PROD006,Anti-Ageing Eye Cream,1,69.99,1140,69.99
INV85065,2023-12-16,PROD009,Hyaluronic Toner,3,39.99,1052,119.97
INV67654,2023-11-20,PROD004,Hair Growth Oil,4,44.99,1013,179.96
INV78303,2023-08-27,PROD008,Retinol Night Cream,1,54.99,1065,54.99
INV96585,2023-12-02,PROD009,Hyaluronic Toner,2,39.99,1097,79.98
INV35105,2023-10-11,PROD002,Moisturising Cream,3,34.99,1017,104.97
INV69866,2023-08-23,PROD002,Moisturising Cream,3,34.99,1083,104.97
INV97404,2023-10-03,PROD008,Retinol Night Cream,4,54.99,1024,219.96
INV27224,2023-09-05,PROD010,Collagen Supplement,4,49.99,1025,199.96
INV85527,2023-03-03,PROD003,Vitamin C Kit,2,59.99,1216,119.98
INV68947,2023-11-14,PROD009,Hyaluronic Toner,2,39.99,1034,79.98
INV62743,2023-11-25,PROD007,SPF 50 Sunscreen,4,29.99,1011,119.96
INV31940,2023-05-12,PROD002,Moisturising Cream,1,34.99,1134,34.99
INV26551,2023-09-06,PROD001,Premium Face Serum,4,89.99,1018,359.96
INV90750,2023-11-08,PROD003,Vitamin C Kit,2,59.99,1077,119.98
INV24871,2023-10-23,PROD002,Moisturising Cream,3,34.99,1021,104.97
INV97993,2023-11-04,PROD007,SPF 50 Sunscreen,1,29.99,1248,29.99
INV50944,2023-03-15,PROD003,Vitamin C Kit,2,59.99,1239,119.98
INV23935,2023-04-01,PROD005,Lip Treatment Set,2,24.99,1122,49.98
INV61873,2023-11-15,PROD007,SPF 50 Sunscreen,2,29.99,1032,59.98
INV61879,2023-02-05,PROD010,Collagen Supplement,1,49.99,1192,49.99
INV90746,2023-06-22,PROD009,Hyaluronic Toner,3,39.99,1079,119.97
INV19329,2023-10-07,PROD005,Lip Treatment Set,5,24.99,1019,124.95
INV92050,2023-12-31,PROD010,Collagen Supplement,3,49.99,1054,149.97
INV87397,2023-09-18,PROD002,Moisturising Cream,2,34.99,1001,69.98
INV13617,2023-12-17,PROD009,Hyaluronic Toner,4,39.99,1010,159.96
INV52778,2023-10-14,PROD010,Collagen Supplement,5,49.99,1059,249.95
INV70762,2023-10-07,PROD009,Hyaluronic Toner,1,39.99,1254,39.99
INV96787,2023-09-02,PROD002,Moisturising Cream,2,34.99,1093,69.98
INV71974,2023-02-28,PROD002,Moisturising Cream,1,34.99,1189,34.99
INV40514,2023-01-17,PROD008,Retinol Night Cream,1,54.99,1184,54.99
INV46977,2023-01-03,PROD003,Vitamin C Kit,1,59.99,1183,59.99
INV55943,2023-07-25,PROD008,Retinol Night Cream,2,54.99,1155,109.98
INV89745,2023-03-23,PROD007,SPF 50 Sunscreen,2,29.99,1209,59.98
INV71487,2023-10-07,PROD008,Retinol Night Cream,3,54.99,1037,164.97
INV83183,2023-11-12,PROD007,SPF 50 Sunscreen,1,29.99,1119,29.99
INV58422,2023-03-01,PROD002,Moisturising Cream,2,34.99,1146,69.98
INV11197,2023-07-13,PROD008,Retinol Night Cream,2,54.99,1179,109.98
INV48691,2023-10-04,PROD009,Hyaluronic Toner,5,39.99,1056,199.95
INV88005,2023-01-07,PROD007,SPF 50 Sunscreen,2,29.99,1220,59.98
INV60868,2023-01-11,PROD004,Hair Growth Oil,2,44.99,1147,89.98
INV19027,2023-03-01,PROD005,Lip Treatment Set,1,24.99,1197,24.99
INV26011,2023-10-21,PROD005,Lip Treatment Set,3,24.99,1027,74.97
INV60910,2023-10-23,PROD007,SPF 50 Sunscreen,3,29.99,1055,89.97
INV23538,2023-11-11,PROD009,Hyaluronic Toner,5,39.99,1060,199.95
INV23622,2023-07-17,PROD007,SPF 50 Sunscreen,1,29.99,1176,29.99
INV59572,2023-06-01,PROD002,Moisturising Cream,1,34.99,1153,34.99
INV14379,2023-07-12,PROD008,Retinol Night Cream,1,54.99,1096,54.99
INV79721,2023-11-26,PROD009,Hyaluronic Toner,5,39.99,1054,199.95
INV87849,2023-09-27,PROD002,Moisturising Cream,2,34.99,1054,69.98
INV82165,2023-05-11,PROD007,SPF 50 Sunscreen,2,29.99,1158,59.98
INV61740,2023-04-16,PROD009,Hyaluronic Toner,2,39.99,1179,79.98
INV80119,2023-01-03,PROD003,Vitamin C Kit,1,59.99,1183,59.99
INV81233,2023-01-10,PROD009,Hyaluronic Toner,2,39.99,1145,79.98
INV93967,2023-12-11,PROD004,Hair Growth Oil,1,44.99,1276,44.99
INV73373,2023-02-10,PROD003,Vitamin C Kit,1,59.99,1146,59.99
INV70784,2023-04-08,PROD010,Collagen Supplement,2,49.99,1174,99.98
INV58799,2023-04-19,PROD004,Hair Growth Oil,2,44.99,1170,89.98
INV50378,2023-10-23,PROD001,Premium Face Serum,2,89.99,1260,179.98
INV52039,2023-02-16,PROD006,Anti-Ageing Eye Cream,1,69.99,1225,69.99
INV90760,2023-11-09,PROD007,SPF 50 Sunscreen,1,29.99,1071,29.99
INV41584,2023-09-24,PROD009,Hyaluronic Toner,5,39.99,1055,199.95
INV23845,2023-10-29,PROD010,Collagen Supplement,1,49.99,1101,49.99
INV12482,2023-12-31,PROD002,Moisturising Cream,3,34.99,1047,104.97
INV58896,2023-10-05,PROD007,SPF 50 Sunscreen,2,29.99,1057,59.98
INV82135,2023-12-08,PROD003,Vitamin C Kit,2,59.99,1049,119.98
INV37222,2023-06-11,PROD009,Hyaluronic Toner,2,39.99,1115,79.98
INV37723,2023-02-28,PROD002,Moisturising Cream,2,34.99,1149,69.98
INV91338,2023-07-10,PROD005,Lip Treatment Set,1,24.99,1129,24.99
INV22689,2023-10-28,PROD004,Hair Growth Oil,3,44.99,1044,134.97
INV14629,2023-09-16,PROD007,SPF 50 Sunscreen,2,29.99,1108,59.98
INV58915,2023-09-17,PROD002,Moisturising Cream,5,34.99,1046,174.95
INV34100,2023-07-20,PROD006,Anti-Ageing Eye Cream,1,69.99,1131,69.99
INV23703,2023-08-28,PROD001,Premium Face Serum,2,89.99,1065,179.98
INV43483,2023-03-26,PROD009,Hyaluronic Toner,1,39.99,1230,39.99
INV51515,2023-01-17,PROD008,Retinol Night Cream,1,54.99,1195,54.99
INV95139,2023-10-17,PROD007,SPF 50 Sunscreen,4,29.99,1041,119.96
INV83519,2023-12-04,PROD008,Retinol Night Cream,5,54.99,1009,274.95
INV54284,2023-08-08,PROD006,Anti-Ageing Eye Cream,1,69.99,1102,69.99
INV35200,2023-10-16,PROD005,Lip Treatment Set,5,24.99,1048,124.95
INV73191,2023-07-29,PROD006,Anti-Ageing Eye Cream,2,69.99,1148,139.98
INV66420,2023-11-21,PROD007,SPF 50 Sunscreen,2,29.99,1064,59.98
INV11487,2023-11-29,PROD003,Vitamin C Kit,3,59.99,1081,179.97
INV50306,2023-12-12,PROD007,SPF 50 Sunscreen,3,29.99,1085,89.97
INV13597,2023-12-09,PROD002,Moisturising Cream,2,34.99,1105,69.98
INV18564,2023-10-03,PROD008,Retinol Night Cream,2,54.99,1018,109.98
INV99277,2023-12-07,PROD010,Collagen Supplement,5,49.99,1033,249.95
INV89988,2023-11-24,PROD006,Anti-Ageing Eye Cream,3,69.99,1071,209.97
INV17266,2023-09-25,PROD009,Hyaluronic Toner,2,39.99,1082,79.98
INV14929,2023-10-10,PROD008,Retinol Night Cream,5,54.99,1034,274.95
INV74157,2023-06-30,PROD005,Lip Treatment Set,3,24.99,1067,74.97
INV93472,2023-11-22,PROD005,Lip Treatment Set,2,24.99,1243,49.98
INV72908,2023-04-03,PROD003,Vitamin C Kit,2,59.99,1143,119.98
INV76426,2023-06-17,PROD005,Lip Treatment Set,3,24.99,1103,74.97
INV55143,2023-11-11,PROD008,Retinol Night Cream,2,54.99,1055,109.98
INV17292,2023-12-25,PROD009,Hyaluronic Toner,5,39.99,1052,199.95
INV33865,2023-09-09,PROD010,Collagen Supplement,1,49.99,1094,49.99
INV62198,2023-10-01,PROD006,Anti-Ageing Eye Cream,1,69.99,1062,69.99
INV22255,2023-10-09,PROD002,Moisturising Cream,2,34.99,1058,69.98
INV26704,2023-11-10,PROD003,Vitamin C Kit,5,59.99,1009,299.95
INV85684,2023-09-09,PROD008,Retinol Night Cream,1,54.99,1072,54.99
INV60779,2023-10-17,PROD006,Anti-Ageing Eye Cream,4,69.99,1035,279.96
INV71057,2023-10-11,PROD002,Moisturising Cream,5,34.99,1043,174.95
INV99220,2023-07-20,PROD009,Hyaluronic Toner,1,39.99,1110,39.99
INV96577,2023-06-15,PROD010,Collagen Supplement,2,49.99,1108,99.98
INV78919,2023-09-16,PROD004,Hair Growth Oil,3,44.99,1090,134.97
INV27895,2023-08-31,PROD001,Premium Face Serum,2,89.99,1069,179.98
INV33519,2023-10-08,PROD004,Hair Growth Oil,4,44.99,1018,179.96
INV60328,2023-10-29,PROD007,SPF 50 Sunscreen,3,29.99,1012,89.97
INV49121,2023-10-31,PROD010,Collagen Supplement,2,49.99,1107,99.98
INV21226,2023-09-08,PROD004,Hair Growth Oil,2,44.99,1004,89.98
INV99235,2023-07-07,PROD010,Collagen Supplement,3,49.99,1102,149.97
INV32962,2023-12-15,PROD005,Lip Treatment Set,2,24.99,1020,49.98
INV85465,2023-10-29,PROD002,Moisturising Cream,4,34.99,1032,139.96
INV40162,2023-12-05,PROD008,Retinol Night Cream,4,54.99,1025,219.96
INV39693,2023-12-31,PROD008,Retinol Night Cream,3,54.99,1036,164.97
INV83889,2023-12-31,PROD008,Retinol Night Cream,5,54.99,1033,274.95
INV77538,2023-12-19,PROD007,SPF 50 Sunscreen,5,29.99,1050,149.95
INV85832,2023-05-04,PROD009,Hyaluronic Toner,1,39.99,1124,39.99
INV26899,2023-07-28,PROD006,Anti-Ageing Eye Cream,2,69.99,1112,139.98
INV36173,2023-02-26,PROD001,Premium Face Serum,1,89.99,1227,89.99
INV83713,2023-12-13,PROD008,Retinol Night Cream,2,54.99,1055,109.98
INV54742,2023-07-14,PROD004,Hair Growth Oil,1,44.99,1122,44.99
INV56018,2023-01-06,PROD007,SPF 50 Sunscreen,1,29.99,1173,29.99
INV50970,2023-10-14,PROD010,Collagen Supplement,3,49.99,1044,149.97
INV63269,2023-12-28,PROD004,Hair Growth Oil,3,44.99,1006,134.97
INV59823,2023-12-19,PROD004,Hair Growth Oil,2,44.99,1002,89.98
INV76967,2023-05-24,PROD007,SPF 50 Sunscreen,1,29.99,1128,29.99
INV43902,2023-06-25,PROD008,Retinol Night Cream,1,54.99,1109,54.99
INV18511,2023-12-18,PROD006,Anti-Ageing Eye Cream,4,69.99,1042,279.96
INV93904,2023-10-25,PROD010,Collagen Supplement,5,49.99,1032,249.95
INV21221,2023-09-02,PROD009,Hyaluronic Toner,3,39.99,1016,119.97
INV18200,2023-07-23,PROD005,Lip Treatment Set,3,24.99,1067,74.97
INV30517,2023-10-01,PROD003,Vitamin C Kit,2,59.99,1019,119.98
INV14224,2023-12-06,PROD004,Hair Growth Oil,2,44.99,1070,89.98
INV53598,2023-12-17,PROD002,Moisturising Cream,2,34.99,1110,69.98
INV20208,2023-09-15,PROD006,Anti-Ageing Eye Cream,2,69.99,1083,139.98
INV46046,2023-09-19,PROD002,Moisturising Cream,3,34.99,1029,104.97
INV90828,2023-08-03,PROD008,Retinol Night Cream,3,54.99,1061,164.97
INV80701,2023-09-23,PROD004,Hair Growth Oil,3,44.99,1025,134.97
INV46099,2023-09-30,PROD001,Premium Face Serum,1,89.99,1101,89.99
INV96736,2023-05-13,PROD007,SPF 50 Sunscreen,1,29.99,1152,29.99
INV44413,2023-01-07,PROD009,Hyaluronic Toner,2,39.99,1222,79.98
INV41604,2023-10-16,PROD002,Moisturising Cream,4,34.99,1038,139.96
INV40368,2023-12-27,PROD008,Retinol Night Cream,2,54.99,1299,109.98
INV16345,2023-10-03,PROD006,Anti-Ageing Eye Cream,3,69.99,1074,209.97
INV39817,2023-09-09,PROD004,Hair Growth Oil,4,44.99,1023,179.96
INV97574,2023-07-09,PROD002,Moisturising Cream,1,34.99,1099,34.99
INV45954,2023-10-09,PROD001,Premium Face Serum,3,89.99,1018,269.97
INV65255,2023-10-14,PROD007,SPF 50 Sunscreen,4,29.99,1014,119.96
INV87624,2023-06-30,PROD010,Collagen Supplement,1,49.99,1062,49.99
INV52143,2023-12-26,PROD010,Collagen Supplement,3,49.99,1034,149.97
INV42302,2023-12-08,PROD010,Collagen Supplement,4,49.99,1059,199.96
INV81620,2023-03-10,PROD004,Hair Growth Oil,1,44.99,1229,44.99
INV63907,2023-10-02,PROD008,Retinol Night Cream,1,54.99,1118,54.99
INV37168,2023-12-30,PROD005,Lip Treatment Set,4,24.99,1048,99.96
INV20515,2023-03-01,PROD001,Premium Face Serum,2,89.99,1186,179.98
INV46745,2023-12-27,PROD005,Lip Treatment Set,2,24.99,1102,49.98
INV63368,2023-07-19,PROD008,Retinol Night Cream,1,54.99,1103,54.99
INV74694,2023-01-12,PROD003,Vitamin C Kit,1,59.99,1184,59.99
INV90962,2023-09-16,PROD002,Moisturising Cream,3,34.99,1114,104.97
INV16734,2023-10-27,PROD006,Anti-Ageing Eye Cream,3,69.99,1018,209.97
INV44522,2023-09-21,PROD008,Retinol Night Cream,2,54.99,1004,109.98
INV73788,2023-09-07,PROD007,SPF 50 Sunscreen,1,29.99,1068,29.99
INV20336,2023-12-31,PROD009,Hyaluronic Toner,4,39.99,1043,159.96
INV58374,2023-01-08,PROD006,Anti-Ageing Eye Cream,2,69.99,1205,139.98
INV49948,2023-03-22,PROD007,SPF 50 Sunscreen,1,29.99,1219,29.99
INV76321,2023-10-26,PROD002,Moisturising Cream,2,34.99,1285,69.98
INV78610,2023-06-11,PROD010,Collagen Supplement,2,49.99,1178,99.98
INV42914,2023-09-27,PROD005,Lip Treatment Set,5,24.99,1008,124.95
INV38241,2023-01-26,PROD003,Vitamin C Kit,1,59.99,1172,59.99
INV87580,2023-07-05,PROD007,SPF 50 Sunscreen,1,29.99,1086,29.99
INV39473,2023-10-02,PROD005,Lip Treatment Set,4,24.99,1048,99.96
INV47304,2023-05-28,PROD009,Hyaluronic Toner,1,39.99,1173,39.99
INV31871,2023-11-25,PROD003,Vitamin C Kit,3,59.99,1069,179.97
INV16764,2023-12-06,PROD008,Retinol Night Cream,5,54.99,1021,274.95
INV20458,2023-09-06,PROD004,Hair Growth Oil,4,44.99,1002,179.96
INV23022,2023-10-27,PROD004,Hair Growth Oil,4,44.99,1027,179.96
INV25389,2023-09-21,PROD007,SPF 50 Sunscreen,4,29.99,1051,119.96
INV55793,2023-11-21,PROD002,Moisturising Cream,3,34.99,1033,104.97
INV30287,2023-04-15,PROD006,Anti-Ageing Eye Cream,1,69.99,1156,69.99
INV97747,2023-10-01,PROD003,Vitamin C Kit,5,59.99,1015,299.95
INV88644,2023-08-03,PROD009,Hyaluronic Toner,3,39.99,1078,119.97
INV14207,2023-10-12,PROD001,Premium Face Serum,3,89.99,1002,269.97
INV28920,2023-12-18,PROD004,Hair Growth Oil,4,44.99,1055,179.96
INV88263,2023-01-13,PROD006,Anti-Ageing Eye Cream,2,69.99,1234,139.98
INV28408,2023-01-12,PROD003,Vitamin C Kit,2,59.99,1122,119.98
INV13418,2023-12-16,PROD004,Hair Growth Oil,1,44.99,1245,44.99
INV60164,2023-09-03,PROD005,Lip Treatment Set,1,24.99,1076,24.99
INV57477,2023-02-08,PROD003,Vitamin C Kit,1,59.99,1149,59.99
INV81601,2023-09-23,PROD008,Retinol Night Cream,4,54.99,1048,219.96
INV53750,2023-11-23,PROD007,SPF 50 Sunscreen,1,29.99,1275,29.99
INV94529,2023-09-11,PROD008,Retinol Night Cream,5,54.99,1058,274.95
INV50215,2023-10-29,PROD003,Vitamin C Kit,2,59.99,1094,119.98
INV68743,2023-11-28,PROD008,Retinol Night Cream,5,54.99,1017,274.95
INV19830,2023-09-05,PROD003,Vitamin C Kit,3,59.99,1096,179.97
INV74304,2023-09-04,PROD005,Lip Treatment Set,5,24.99,1059,124.95
INV37395,2023-03-02,PROD001,Premium Face Serum,2,89.99,1229,179.98
INV75873,2023-11-20,PROD005,Lip Treatment Set,2,24.99,1043,49.98
INV14944,2023-10-01,PROD007,SPF 50 Sunscreen,1,29.99,1111,29.99
INV56210,2023-10-15,PROD008,Retinol Night Cream,2,54.99,1040,109.98
INV84048,2023-10-08,PROD009,Hyaluronic Toner,2,39.99,1280,79.98
INV80305,2023-10-09,PROD004,Hair Growth Oil,1,44.99,1080,44.99
INV75597,2023-09-27,PROD010,Collagen Supplement,3,49.99,1064,149.97
INV76550,2023-12-08,PROD007,SPF 50 Sunscreen,4,29.99,1022,119.96
INV45093,2023-12-13,PROD006,Anti-Ageing Eye Cream,5,69.99,1002,349.95
INV40783,2023-02-18,PROD008,Retinol Night Cream,1,54.99,1166,54.99
INV69988,2023-09-24,PROD003,Vitamin C Kit,2,59.99,1039,119.98
INV93071,2023-07-19,PROD008,Retinol Night Cream,1,54.99,1129,54.99
INV91226,2023-09-23,PROD002,Moisturising Cream,5,34.99,1024,174.95
INV83659,2023-11-14,PROD006,Anti-Ageing Eye Cream,1,69.99,1093,69.99
INV66757,2023-04-10,PROD008,Retinol Night Cream,2,54.99,1137,109.98
INV53655,2023-12-05,PROD006,Anti-Ageing Eye Cream,3,69.99,1033,209.97
INV64293,2023-11-09,PROD005,Lip Treatment Set,3,24.99,1072,74.97
INV44517,2023-01-20,PROD008,Retinol Night Cream,2,54.99,1198,109.98
INV39567,2023-01-04,PROD009,Hyaluronic Toner,2,39.99,1237,79.98
INV64524,2023-12-15,PROD008,Retinol Night Cream,5,54.99,1029,274.95
INV90918,2023-08-29,PROD006,Anti-Ageing Eye Cream,2,69.99,1067,139.98
INV44517,2023-04-01,PROD009,Hyaluronic Toner,1,39.99,1165,39.99
INV22240,2023-11-05,PROD010,Collagen Supplement,4,49.99,1011,199.96
INV58193,2023-10-06,PROD010,Collagen Supplement,1,49.99,1082,49.99
INV31860,2023-12-22,PROD007,SPF 50 Sunscreen,3,29.99,1117,89.97
INV74478,2023-05-01,PROD009,Hyaluronic Toner,1,39.99,1179,39.99
INV96951,2023-12-14,PROD009,Hyaluronic Toner,4,39.99,1008,159.96
INV39109,2023-03-15,PROD009,Hyaluronic Toner,1,39.99,1220,39.99
INV77271,2023-10-31,PROD008,Retinol Night Cream,4,54.99,1028,219.96
INV66139,2023-05-26,PROD006,Anti-Ageing Eye Cream,2,69.99,1143,139.98
INV62431,2023-12-12,PROD006,Anti-Ageing Eye Cream,5,69.99,1039,349.95
INV76469,2023-10-11,PROD002,Moisturising Cream,4,34.99,1010,139.96
INV39329,2023-07-15,PROD010,Collagen Supplement,1,49.99,1106,49.99
INV93928,2023-09-02,PROD001,Premium Face Serum,2,89.99,1113,179.98
INV44290,2023-09-21,PROD001,Premium Face Serum,1,89.99,1118,89.99
INV43791,2023-01-22,PROD005,Lip Treatment Set,2,24.99,1155,49.98
INV69424,2023-06-23,PROD007,SPF 50 Sunscreen,1,29.99,1080,29.99
INV76151,2023-01-22,PROD003,Vitamin C Kit,2,59.99,1208,119.98
INV67430,2023-12-23,PROD010,Collagen Supplement,3,49.99,1118,149.97
